simulation: 1
Number: customer type: event: station: time: 
932, Corporate, Creation, Source corporate, 38828.200939183116
932, Corporate, Production started, CSA Corporate 0 2, 38828.200939183116
932, Corporate, Production complete, CSA Corporate 0 2, 39134.46503273026
933, Corporate, Creation, Source corporate, 39007.73790725946
933, Corporate, Production started, CSA Corporate 0 0, 39007.73790725946
933, Corporate, Production complete, CSA Corporate 0 0, 39144.79139725896
934, Corporate, Creation, Source corporate, 38941.666112206025
934, Corporate, Production started, CSA Corporate 0 1, 38941.666112206025
934, Corporate, Production complete, CSA Corporate 0 1, 39176.890989416934
939, Corporate, Creation, Source corporate, 38921.26694273959
939, Corporate, Production started, CSA Corporate 0 8, 38921.26694273959
939, Corporate, Production complete, CSA Corporate 0 8, 39224.039924749304
940, Corporate, Creation, Source corporate, 38968.02081992891
940, Corporate, Production started, CSA Corporate 0 3, 38968.02081992891
940, Corporate, Production complete, CSA Corporate 0 3, 39233.27251844959
946, Corporate, Creation, Source corporate, 39100.043639393116
946, Corporate, Production started, CSA Corporate 0 7, 39100.043639393116
946, Corporate, Production complete, CSA Corporate 0 7, 39265.61143871956
951, Corporate, Creation, Source corporate, 39118.395939636364
951, Corporate, Production started, CSA Corporate 0 9, 39118.395939636364
951, Corporate, Production complete, CSA Corporate 0 9, 39353.38403978949
965, Corporate, Creation, Source corporate, 39348.95802889374
965, Corporate, Production started, CSA Corporate 0 2, 39348.95802889374
965, Corporate, Production complete, CSA Corporate 0 2, 39582.16749511208
969, Corporate, Creation, Source corporate, 39458.4393306513
969, Corporate, Production started, CSA Corporate 0 0, 39458.4393306513
969, Corporate, Production complete, CSA Corporate 0 0, 39612.553804047806
981, Corporate, Creation, Source corporate, 39573.35805015262
981, Corporate, Production started, CSA Corporate 0 5, 39573.35805015262
981, Corporate, Production complete, CSA Corporate 0 5, 39847.424954070106
989, Corporate, Creation, Source corporate, 39692.8340700134
989, Corporate, Production started, CSA Corporate 0 7, 39692.8340700134
989, Corporate, Production complete, CSA Corporate 0 7, 39971.006107253444
990, Corporate, Creation, Source corporate, 39810.619534285855
990, Corporate, Production started, CSA Corporate 0 3, 39810.619534285855
990, Corporate, Production complete, CSA Corporate 0 3, 39999.66777817406
994, Corporate, Creation, Source corporate, 40024.07645065035
994, Corporate, Production started, CSA Corporate 0 9, 40024.07645065035
994, Corporate, Production complete, CSA Corporate 0 9, 40103.385263347656
995, Corporate, Creation, Source corporate, 39940.92422251675
995, Corporate, Production started, CSA Corporate 0 1, 39940.92422251675
995, Corporate, Production complete, CSA Corporate 0 1, 40156.05775510421
1002, Corporate, Creation, Source corporate, 39964.87602054154
1002, Corporate, Production started, CSA Corporate 0 4, 39964.87602054154
1002, Corporate, Production complete, CSA Corporate 0 4, 40279.4120477466
1006, Corporate, Creation, Source corporate, 40059.8845955951
1006, Corporate, Production started, CSA Corporate 0 5, 40059.8845955951
1006, Corporate, Production complete, CSA Corporate 0 5, 40334.29142835796
1011, Corporate, Creation, Source corporate, 40102.79741046295
1011, Corporate, Production started, CSA Corporate 0 6, 40102.79741046295
1011, Corporate, Production complete, CSA Corporate 0 6, 40379.74812582858
1012, Corporate, Creation, Source corporate, 40217.983965518884
1012, Corporate, Production started, CSA Corporate 0 2, 40217.983965518884
1012, Corporate, Production complete, CSA Corporate 0 2, 40389.68671515944
1014, Corporate, Creation, Source corporate, 40315.11395785089
1014, Corporate, Production started, CSA Corporate 0 0, 40315.11395785089
1014, Corporate, Production complete, CSA Corporate 0 0, 40394.10896935424
1018, Corporate, Creation, Source corporate, 40410.010083414454
1018, Corporate, Production started, CSA Corporate 0 4, 40410.010083414454
1018, Corporate, Production complete, CSA Corporate 0 4, 40471.824885085
1020, Corporate, Creation, Source corporate, 40345.406237603725
1020, Corporate, Production started, CSA Corporate 0 9, 40345.406237603725
1020, Corporate, Production complete, CSA Corporate 0 9, 40490.24427197735
1021, Corporate, Creation, Source corporate, 40304.879548870376
1021, Corporate, Production started, CSA Corporate 0 3, 40304.879548870376
1021, Corporate, Production complete, CSA Corporate 0 3, 40498.16859192714
1026, Corporate, Creation, Source corporate, 40316.212629628426
1026, Corporate, Production started, CSA Corporate 0 1, 40316.212629628426
1026, Corporate, Production complete, CSA Corporate 0 1, 40569.61194421364
1027, Corporate, Creation, Source corporate, 40420.901919145996
1027, Corporate, Production started, CSA Corporate 0 0, 40420.901919145996
1027, Corporate, Production complete, CSA Corporate 0 0, 40576.70748660282
1030, Corporate, Creation, Source corporate, 40470.99917665815
1030, Corporate, Production started, CSA Corporate 0 5, 40470.99917665815
1030, Corporate, Production complete, CSA Corporate 0 5, 40688.26184435545
1033, Corporate, Creation, Source corporate, 40623.84250917284
1033, Corporate, Production started, CSA Corporate 0 3, 40623.84250917284
1033, Corporate, Production complete, CSA Corporate 0 3, 40753.27451710371
1034, Corporate, Creation, Source corporate, 40407.71313805287
1034, Corporate, Production started, CSA Corporate 0 6, 40407.71313805287
1034, Corporate, Production complete, CSA Corporate 0 6, 40755.44828578053
1037, Corporate, Creation, Source corporate, 40552.75848491982
1037, Corporate, Production started, CSA Corporate 0 2, 40552.75848491982
1037, Corporate, Production complete, CSA Corporate 0 2, 40817.05106839593
1038, Corporate, Creation, Source corporate, 40601.05761309249
1038, Corporate, Production started, CSA Corporate 0 9, 40601.05761309249
1038, Corporate, Production complete, CSA Corporate 0 9, 40817.334907565
1041, Corporate, Creation, Source corporate, 40652.808804950175
1041, Corporate, Production started, CSA Corporate 0 1, 40652.808804950175
1041, Corporate, Production complete, CSA Corporate 0 1, 40866.46161609595
1043, Corporate, Creation, Source corporate, 40723.03254771191
1043, Corporate, Production started, CSA Corporate 0 8, 40735.85865462279
1043, Corporate, Production complete, CSA Corporate 0 8, 40885.35392388787
1044, Corporate, Creation, Source corporate, 40574.267954589595
1044, Corporate, Production started, CSA Corporate 0 4, 40574.267954589595
1044, Corporate, Production complete, CSA Corporate 0 4, 40901.81320367337
1046, Corporate, Creation, Source corporate, 40773.48027435519
1046, Corporate, Production started, CSA Corporate 0 6, 40773.48027435519
1046, Corporate, Production complete, CSA Corporate 0 6, 40966.35496010765
1047, Corporate, Creation, Source corporate, 40699.822700415454
1047, Corporate, Production started, CSA Corporate 0 5, 40699.822700415454
1047, Corporate, Production complete, CSA Corporate 0 5, 40969.09408783252
1055, Corporate, Creation, Source corporate, 40750.76760133213
1055, Corporate, Production started, CSA Corporate 0 3, 40753.27451710371
1055, Corporate, Production complete, CSA Corporate 0 3, 41054.628082077936
1058, Corporate, Creation, Source corporate, 40814.90021048991
1058, Corporate, Production started, CSA Corporate 0 0, 40814.90021048991
1058, Corporate, Production complete, CSA Corporate 0 0, 41064.04371788245
1060, Corporate, Creation, Source corporate, 40946.321809099296
1060, Corporate, Production started, CSA Corporate 0 4, 40946.321809099296
1060, Corporate, Production complete, CSA Corporate 0 4, 41081.20900440488
1061, Corporate, Creation, Source corporate, 40684.743398346
1061, Corporate, Production started, CSA Corporate 0 7, 40686.33324156283
1061, Corporate, Production complete, CSA Corporate 0 7, 41084.90562543887
1070, Corporate, Creation, Source corporate, 40944.910356300614
1070, Corporate, Production started, CSA Corporate 0 8, 40944.910356300614
1070, Corporate, Production complete, CSA Corporate 0 8, 41176.745206761916
1071, Corporate, Creation, Source corporate, 40941.64283466362
1071, Corporate, Production started, CSA Corporate 0 1, 40941.64283466362
1071, Corporate, Production complete, CSA Corporate 0 1, 41192.432585826806
1076, Corporate, Creation, Source corporate, 41084.044486705454
1076, Corporate, Production started, CSA Corporate 0 3, 41084.044486705454
1076, Corporate, Production complete, CSA Corporate 0 3, 41246.93965935037
1077, Corporate, Creation, Source corporate, 40914.98545466514
1077, Corporate, Production started, CSA Corporate 0 2, 40914.98545466514
1077, Corporate, Production complete, CSA Corporate 0 2, 41249.38056521609
1081, Corporate, Creation, Source corporate, 41039.0193793452
1081, Corporate, Production started, CSA Corporate 0 6, 41039.0193793452
1081, Corporate, Production complete, CSA Corporate 0 6, 41310.84374531676
1087, Corporate, Creation, Source corporate, 41200.81034318829
1087, Corporate, Production started, CSA Corporate 0 9, 41200.81034318829
1087, Corporate, Production complete, CSA Corporate 0 9, 41361.45579516247
1091, Corporate, Creation, Source corporate, 41187.3784002339
1091, Corporate, Production started, CSA Corporate 0 7, 41187.3784002339
1091, Corporate, Production complete, CSA Corporate 0 7, 41420.97718026295
1094, Corporate, Creation, Source corporate, 41253.371384403894
1094, Corporate, Production started, CSA Corporate 0 8, 41253.371384403894
1094, Corporate, Production complete, CSA Corporate 0 8, 41461.89197627256
1096, Corporate, Creation, Source corporate, 41435.76242631211
1096, Corporate, Production started, CSA Corporate 0 2, 41435.76242631211
1096, Corporate, Production complete, CSA Corporate 0 2, 41483.56769492234
1098, Corporate, Creation, Source corporate, 41420.68410026086
1098, Corporate, Production started, CSA Corporate 0 3, 41420.68410026086
1098, Corporate, Production complete, CSA Corporate 0 3, 41514.590946867946
1102, Corporate, Creation, Source corporate, 41405.83736054172
1102, Corporate, Production started, CSA Corporate 0 1, 41405.83736054172
1102, Corporate, Production complete, CSA Corporate 0 1, 41688.84739727875
1104, Corporate, Creation, Source corporate, 41471.17357307574
1104, Corporate, Production started, CSA Corporate 0 5, 41471.17357307574
1104, Corporate, Production complete, CSA Corporate 0 5, 41712.459690214346
1105, Corporate, Creation, Source corporate, 41516.958042225335
1105, Corporate, Production started, CSA Corporate 0 6, 41516.958042225335
1105, Corporate, Production complete, CSA Corporate 0 6, 41719.064950373904
1108, Corporate, Creation, Source corporate, 41532.995948453485
1108, Corporate, Production started, CSA Corporate 0 4, 41532.995948453485
1108, Corporate, Production complete, CSA Corporate 0 4, 41753.32238750359
1115, Corporate, Creation, Source corporate, 41818.898808530466
1115, Corporate, Production started, CSA Corporate 0 8, 41818.898808530466
1115, Corporate, Production complete, CSA Corporate 0 8, 41942.02010186362
1118, Corporate, Creation, Source corporate, 41778.0220092913
1118, Corporate, Production started, CSA Corporate 0 9, 41778.0220092913
1118, Corporate, Production complete, CSA Corporate 0 9, 42008.04244889325
1133, Corporate, Creation, Source corporate, 42090.630643254844
1133, Corporate, Production started, CSA Corporate 0 3, 42090.630643254844
1133, Corporate, Production complete, CSA Corporate 0 3, 42153.9445883708
1143, Corporate, Creation, Source corporate, 42168.61809093814
1143, Corporate, Production started, CSA Corporate 0 3, 42168.61809093814
1143, Corporate, Production complete, CSA Corporate 0 3, 42297.12476887883
1147, Corporate, Creation, Source corporate, 42122.47505650031
1147, Corporate, Production started, CSA Corporate 0 5, 42122.47505650031
1147, Corporate, Production complete, CSA Corporate 0 5, 42335.1933037262
1148, Corporate, Creation, Source corporate, 42167.950489841205
1148, Corporate, Production started, CSA Corporate 0 4, 42167.950489841205
1148, Corporate, Production complete, CSA Corporate 0 4, 42344.491453972856
1150, Corporate, Creation, Source corporate, 42139.72056292617
1150, Corporate, Production started, CSA Corporate 0 6, 42139.72056292617
1150, Corporate, Production complete, CSA Corporate 0 6, 42355.444298590024
1153, Corporate, Creation, Source corporate, 42074.34440932319
1153, Corporate, Production started, CSA Corporate 0 2, 42074.34440932319
1153, Corporate, Production complete, CSA Corporate 0 2, 42366.441143836055
1158, Corporate, Creation, Source corporate, 42236.803652108974
1158, Corporate, Production started, CSA Corporate 0 1, 42236.803652108974
1158, Corporate, Production complete, CSA Corporate 0 1, 42477.1035077255
1160, Corporate, Creation, Source corporate, 42294.09642944294
1160, Corporate, Production started, CSA Corporate 0 9, 42294.09642944294
1160, Corporate, Production complete, CSA Corporate 0 9, 42506.225491814395
1164, Corporate, Creation, Source corporate, 42356.59057044945
1164, Corporate, Production started, CSA Corporate 0 3, 42356.59057044945
1164, Corporate, Production complete, CSA Corporate 0 3, 42548.324920982865
1176, Corporate, Creation, Source corporate, 42452.04216135055
1176, Corporate, Production started, CSA Corporate 0 4, 42452.04216135055
1176, Corporate, Production complete, CSA Corporate 0 4, 42701.70825084501
1178, Corporate, Creation, Source corporate, 42410.38663421207
1178, Corporate, Production started, CSA Corporate 0 5, 42410.38663421207
1178, Corporate, Production complete, CSA Corporate 0 5, 42716.735487964754
1188, Corporate, Creation, Source corporate, 42696.97024678166
1188, Corporate, Production started, CSA Corporate 0 6, 42696.97024678166
1188, Corporate, Production complete, CSA Corporate 0 6, 42858.91904786575
1191, Corporate, Creation, Source corporate, 42646.318692775225
1191, Corporate, Production started, CSA Corporate 0 3, 42646.318692775225
1191, Corporate, Production complete, CSA Corporate 0 3, 42895.08412212525
1193, Corporate, Creation, Source corporate, 42733.60659939508
1193, Corporate, Production started, CSA Corporate 0 2, 42733.60659939508
1193, Corporate, Production complete, CSA Corporate 0 2, 42956.20709718951
1197, Corporate, Creation, Source corporate, 42774.993014926586
1197, Corporate, Production started, CSA Corporate 0 8, 42774.993014926586
1197, Corporate, Production complete, CSA Corporate 0 8, 42975.92617287555
1199, Corporate, Creation, Source corporate, 42886.37338374103
1199, Corporate, Production started, CSA Corporate 0 9, 42886.37338374103
1199, Corporate, Production complete, CSA Corporate 0 9, 42989.95242208175
1204, Corporate, Creation, Source corporate, 42852.42194628911
1204, Corporate, Production started, CSA Corporate 0 1, 42852.42194628911
1204, Corporate, Production complete, CSA Corporate 0 1, 43046.18818404291
1207, Corporate, Creation, Source corporate, 42978.27670127765
1207, Corporate, Production started, CSA Corporate 0 3, 42978.27670127765
1207, Corporate, Production complete, CSA Corporate 0 3, 43089.560846334534
1208, Corporate, Creation, Source corporate, 42910.84131933737
1208, Corporate, Production started, CSA Corporate 0 7, 42910.84131933737
1208, Corporate, Production complete, CSA Corporate 0 7, 43095.39894388092
1211, Corporate, Creation, Source corporate, 42862.97248509978
1211, Corporate, Production started, CSA Corporate 0 0, 42862.97248509978
1211, Corporate, Production complete, CSA Corporate 0 0, 43135.341150085675
1214, Corporate, Creation, Source corporate, 42987.79808683679
1214, Corporate, Production started, CSA Corporate 0 6, 42987.79808683679
1214, Corporate, Production complete, CSA Corporate 0 6, 43182.201075442084
1217, Corporate, Creation, Source corporate, 43042.05762229515
1217, Corporate, Production started, CSA Corporate 0 2, 43042.05762229515
1217, Corporate, Production complete, CSA Corporate 0 2, 43216.97716419018
1232, Corporate, Creation, Source corporate, 43127.20431498604
1232, Corporate, Production started, CSA Corporate 0 1, 43127.20431498604
1232, Corporate, Production complete, CSA Corporate 0 1, 43334.32484425661
1234, Corporate, Creation, Source corporate, 43316.727753557614
1234, Corporate, Production started, CSA Corporate 0 3, 43316.727753557614
1234, Corporate, Production complete, CSA Corporate 0 3, 43397.4475132117
1235, Corporate, Creation, Source corporate, 43240.01688876414
1235, Corporate, Production started, CSA Corporate 0 9, 43240.01688876414
1235, Corporate, Production complete, CSA Corporate 0 9, 43408.0976436497
1236, Corporate, Creation, Source corporate, 43223.77529759921
1236, Corporate, Production started, CSA Corporate 0 5, 43223.77529759921
1236, Corporate, Production complete, CSA Corporate 0 5, 43411.722349835996
1238, Corporate, Creation, Source corporate, 43246.117402558615
1238, Corporate, Production started, CSA Corporate 0 0, 43246.117402558615
1238, Corporate, Production complete, CSA Corporate 0 0, 43431.204608818756
1239, Corporate, Creation, Source corporate, 43244.22543521164
1239, Corporate, Production started, CSA Corporate 0 6, 43244.22543521164
1239, Corporate, Production complete, CSA Corporate 0 6, 43431.72596384129
1240, Corporate, Creation, Source corporate, 43047.471994611624
1240, Corporate, Production started, CSA Corporate 0 8, 43047.471994611624
1240, Corporate, Production complete, CSA Corporate 0 8, 43433.643442266904
1246, Corporate, Creation, Source corporate, 43321.56233329312
1246, Corporate, Production started, CSA Corporate 0 7, 43321.56233329312
1246, Corporate, Production complete, CSA Corporate 0 7, 43519.590052916144
1248, Corporate, Creation, Source corporate, 43263.10641958321
1248, Corporate, Production started, CSA Corporate 0 2, 43263.10641958321
1248, Corporate, Production complete, CSA Corporate 0 2, 43535.406929741024
1253, Corporate, Creation, Source corporate, 43374.760597706205
1253, Corporate, Production started, CSA Corporate 0 1, 43374.760597706205
1253, Corporate, Production complete, CSA Corporate 0 1, 43581.71929934884
1254, Corporate, Creation, Source corporate, 43496.86667572841
1254, Corporate, Production started, CSA Corporate 0 5, 43496.86667572841
1254, Corporate, Production complete, CSA Corporate 0 5, 43589.252043041444
1259, Corporate, Creation, Source corporate, 43407.92220924885
1259, Corporate, Production started, CSA Corporate 0 9, 43408.0976436497
1259, Corporate, Production complete, CSA Corporate 0 9, 43674.590998955624
1266, Corporate, Creation, Source corporate, 43370.056173792625
1266, Corporate, Production started, CSA Corporate 0 4, 43370.056173792625
1266, Corporate, Production complete, CSA Corporate 0 4, 43736.85722760412
1272, Corporate, Creation, Source corporate, 43551.971401041425
1272, Corporate, Production started, CSA Corporate 0 0, 43551.971401041425
1272, Corporate, Production complete, CSA Corporate 0 0, 43794.27660150274
1274, Corporate, Creation, Source corporate, 43680.579390479215
1274, Corporate, Production started, CSA Corporate 0 8, 43680.579390479215
1274, Corporate, Production complete, CSA Corporate 0 8, 43800.85871496029
1275, Corporate, Creation, Source corporate, 43742.76819235524
1275, Corporate, Production started, CSA Corporate 0 7, 43742.76819235524
1275, Corporate, Production complete, CSA Corporate 0 7, 43841.217069384154
1276, Corporate, Creation, Source corporate, 43664.4640393991
1276, Corporate, Production started, CSA Corporate 0 6, 43664.4640393991
1276, Corporate, Production complete, CSA Corporate 0 6, 43872.36531483418
1279, Corporate, Creation, Source corporate, 43871.04048124768
1279, Corporate, Production started, CSA Corporate 0 2, 43871.04048124768
1279, Corporate, Production complete, CSA Corporate 0 2, 43971.47336861792
1300, Corporate, Creation, Source corporate, 43979.39014090824
1300, Corporate, Production started, CSA Corporate 0 1, 43979.39014090824
1300, Corporate, Production complete, CSA Corporate 0 1, 44163.23498725447
1306, Corporate, Creation, Source corporate, 44032.076699608086
1306, Corporate, Production started, CSA Corporate 0 5, 44032.076699608086
1306, Corporate, Production complete, CSA Corporate 0 5, 44316.83336262489
1309, Corporate, Creation, Source corporate, 44130.362716202864
1309, Corporate, Production started, CSA Corporate 0 3, 44130.362716202864
1309, Corporate, Production complete, CSA Corporate 0 3, 44343.54131622994
1321, Corporate, Creation, Source corporate, 44337.64105357807
1321, Corporate, Production started, CSA Corporate 0 6, 44337.64105357807
1321, Corporate, Production complete, CSA Corporate 0 6, 44553.931950368504
1327, Corporate, Creation, Source corporate, 44331.09359295307
1327, Corporate, Production started, CSA Corporate 0 8, 44331.09359295307
1327, Corporate, Production complete, CSA Corporate 0 8, 44656.16321763924
1332, Corporate, Creation, Source corporate, 44613.17839556925
1332, Corporate, Production started, CSA Corporate 0 9, 44613.17839556925
1332, Corporate, Production complete, CSA Corporate 0 9, 44715.573661844406
1336, Corporate, Creation, Source corporate, 44660.93079396674
1336, Corporate, Production started, CSA Corporate 0 7, 44660.93079396674
1336, Corporate, Production complete, CSA Corporate 0 7, 44773.20044662953
1346, Corporate, Creation, Source corporate, 44774.68894469342
1346, Corporate, Production started, CSA Corporate 0 2, 44774.68894469342
1346, Corporate, Production complete, CSA Corporate 0 2, 44920.89280806278
1349, Corporate, Creation, Source corporate, 44695.63670658148
1349, Corporate, Production started, CSA Corporate 0 4, 44695.63670658148
1349, Corporate, Production complete, CSA Corporate 0 4, 44967.04155136714
1350, Corporate, Creation, Source corporate, 44839.31257992725
1350, Corporate, Production started, CSA Corporate 0 3, 44839.31257992725
1350, Corporate, Production complete, CSA Corporate 0 3, 44967.21201916471
1357, Corporate, Creation, Source corporate, 44870.90197323041
1357, Corporate, Production started, CSA Corporate 0 8, 44870.90197323041
1357, Corporate, Production complete, CSA Corporate 0 8, 45053.32878890589
1373, Corporate, Creation, Source corporate, 45188.85605364431
1373, Corporate, Production started, CSA Corporate 0 1, 45188.85605364431
1373, Corporate, Production complete, CSA Corporate 0 1, 45340.88679157295
1376, Corporate, Creation, Source corporate, 45081.300757806464
1376, Corporate, Production started, CSA Corporate 0 7, 45081.300757806464
1376, Corporate, Production complete, CSA Corporate 0 7, 45379.0869912105
1378, Corporate, Creation, Source corporate, 45200.34804989693
1378, Corporate, Production started, CSA Corporate 0 5, 45200.34804989693
1378, Corporate, Production complete, CSA Corporate 0 5, 45412.14208947116
1379, Corporate, Creation, Source corporate, 45183.53747829115
1379, Corporate, Production started, CSA Corporate 0 6, 45183.53747829115
1379, Corporate, Production complete, CSA Corporate 0 6, 45413.80301539288
1381, Corporate, Creation, Source corporate, 45277.311009245306
1381, Corporate, Production started, CSA Corporate 0 8, 45277.311009245306
1381, Corporate, Production complete, CSA Corporate 0 8, 45438.84427443035
1382, Corporate, Creation, Source corporate, 45257.682815459106
1382, Corporate, Production started, CSA Corporate 0 9, 45257.682815459106
1382, Corporate, Production complete, CSA Corporate 0 9, 45447.89652555785
1384, Corporate, Creation, Source corporate, 45281.54654600927
1384, Corporate, Production started, CSA Corporate 0 3, 45306.49595920732
1384, Corporate, Production complete, CSA Corporate 0 3, 45455.80174840869
1387, Corporate, Creation, Source corporate, 45208.721940427036
1387, Corporate, Production started, CSA Corporate 0 2, 45208.721940427036
1387, Corporate, Production complete, CSA Corporate 0 2, 45479.17217872106
1389, Corporate, Creation, Source corporate, 45348.57981018629
1389, Corporate, Production started, CSA Corporate 0 0, 45348.57981018629
1389, Corporate, Production complete, CSA Corporate 0 0, 45510.629622045744
1393, Corporate, Creation, Source corporate, 45409.57267313837
1393, Corporate, Production started, CSA Corporate 0 7, 45409.57267313837
1393, Corporate, Production complete, CSA Corporate 0 7, 45620.66797140143
1398, Corporate, Creation, Source corporate, 45404.96570218285
1398, Corporate, Production started, CSA Corporate 0 4, 45404.96570218285
1398, Corporate, Production complete, CSA Corporate 0 4, 45667.79455205667
1399, Corporate, Creation, Source corporate, 45392.937978111804
1399, Corporate, Production started, CSA Corporate 0 1, 45392.937978111804
1399, Corporate, Production complete, CSA Corporate 0 1, 45672.20090808936
1404, Corporate, Creation, Source corporate, 45470.85353317572
1404, Corporate, Production started, CSA Corporate 0 5, 45470.85353317572
1404, Corporate, Production complete, CSA Corporate 0 5, 45732.869922989354
1413, Corporate, Creation, Source corporate, 45657.93755939331
1413, Corporate, Production started, CSA Corporate 0 6, 45657.93755939331
1413, Corporate, Production complete, CSA Corporate 0 6, 45823.77729203981
1414, Corporate, Creation, Source corporate, 45700.88126981539
1414, Corporate, Production started, CSA Corporate 0 8, 45700.88126981539
1414, Corporate, Production complete, CSA Corporate 0 8, 45827.83828744374
1423, Corporate, Creation, Source corporate, 45707.609998116626
1423, Corporate, Production started, CSA Corporate 0 7, 45707.609998116626
1423, Corporate, Production complete, CSA Corporate 0 7, 45919.6835019279
1426, Corporate, Creation, Source corporate, 45745.040508598555
1426, Corporate, Production started, CSA Corporate 0 4, 45745.040508598555
1426, Corporate, Production complete, CSA Corporate 0 4, 45956.22396862251
1434, Corporate, Creation, Source corporate, 45820.396782780845
1434, Corporate, Production started, CSA Corporate 0 0, 45820.396782780845
1434, Corporate, Production complete, CSA Corporate 0 0, 46011.52649673841
1440, Corporate, Creation, Source corporate, 45861.97486697546
1440, Corporate, Production started, CSA Corporate 0 6, 45861.97486697546
1440, Corporate, Production complete, CSA Corporate 0 6, 46073.57295738263
1441, Corporate, Creation, Source corporate, 45814.71955004673
1441, Corporate, Production started, CSA Corporate 0 2, 45814.71955004673
1441, Corporate, Production complete, CSA Corporate 0 2, 46090.05894367308
1450, Corporate, Creation, Source corporate, 46059.680123234364
1450, Corporate, Production started, CSA Corporate 0 3, 46059.680123234364
1450, Corporate, Production complete, CSA Corporate 0 3, 46210.43426745822
1452, Corporate, Creation, Source corporate, 46059.67127875807
1452, Corporate, Production started, CSA Corporate 0 8, 46059.67127875807
1452, Corporate, Production complete, CSA Corporate 0 8, 46214.0407709264
1459, Corporate, Creation, Source corporate, 46094.54861333882
1459, Corporate, Production started, CSA Corporate 0 4, 46094.54861333882
1459, Corporate, Production complete, CSA Corporate 0 4, 46301.032335597134
1460, Corporate, Creation, Source corporate, 46092.61619154615
1460, Corporate, Production started, CSA Corporate 0 9, 46092.61619154615
1460, Corporate, Production complete, CSA Corporate 0 9, 46309.83612992921
1463, Corporate, Creation, Source corporate, 46221.191921899845
1463, Corporate, Production started, CSA Corporate 0 8, 46221.191921899845
1463, Corporate, Production complete, CSA Corporate 0 8, 46353.18305684343
1475, Corporate, Creation, Source corporate, 46305.910932093735
1475, Corporate, Production started, CSA Corporate 0 6, 46305.910932093735
1475, Corporate, Production complete, CSA Corporate 0 6, 46511.36996445357
1476, Corporate, Creation, Source corporate, 46342.99704571747
1476, Corporate, Production started, CSA Corporate 0 4, 46342.99704571747
1476, Corporate, Production complete, CSA Corporate 0 4, 46527.09686857576
1479, Corporate, Creation, Source corporate, 46268.77222379856
1479, Corporate, Production started, CSA Corporate 0 3, 46268.77222379856
1479, Corporate, Production complete, CSA Corporate 0 3, 46570.61918673165
1484, Corporate, Creation, Source corporate, 46271.62741614926
1484, Corporate, Production started, CSA Corporate 0 0, 46271.62741614926
1484, Corporate, Production complete, CSA Corporate 0 0, 46624.838732527685
1491, Corporate, Creation, Source corporate, 46333.437926459024
1491, Corporate, Production started, CSA Corporate 0 2, 46333.437926459024
1491, Corporate, Production complete, CSA Corporate 0 2, 46684.440257649
1498, Corporate, Creation, Source corporate, 46666.22948267342
1498, Corporate, Production started, CSA Corporate 0 0, 46666.22948267342
1498, Corporate, Production complete, CSA Corporate 0 0, 46729.47275291457
1499, Corporate, Creation, Source corporate, 46527.49883206229
1499, Corporate, Production started, CSA Corporate 0 8, 46527.49883206229
1499, Corporate, Production complete, CSA Corporate 0 8, 46738.64349172916
1502, Corporate, Creation, Source corporate, 46645.30360766729
1502, Corporate, Production started, CSA Corporate 0 3, 46645.30360766729
1502, Corporate, Production complete, CSA Corporate 0 3, 46772.645729855896
1504, Corporate, Creation, Source corporate, 46587.22538197186
1504, Corporate, Production started, CSA Corporate 0 4, 46587.22538197186
1504, Corporate, Production complete, CSA Corporate 0 4, 46788.66900118187
1508, Corporate, Creation, Source corporate, 46580.82240901934
1508, Corporate, Production started, CSA Corporate 0 1, 46580.82240901934
1508, Corporate, Production complete, CSA Corporate 0 1, 46849.28978968051
1509, Corporate, Creation, Source corporate, 46669.82178768046
1509, Corporate, Production started, CSA Corporate 0 5, 46669.82178768046
1509, Corporate, Production complete, CSA Corporate 0 5, 46858.91912117356
1512, Corporate, Creation, Source corporate, 46519.194616488836
1512, Corporate, Production started, CSA Corporate 0 7, 46519.194616488836
1512, Corporate, Production complete, CSA Corporate 0 7, 46877.84038217593
1516, Corporate, Creation, Source corporate, 46584.31113126147
1516, Corporate, Production started, CSA Corporate 0 6, 46584.31113126147
1516, Corporate, Production complete, CSA Corporate 0 6, 46906.517253558
1518, Corporate, Creation, Source corporate, 46719.609185468325
1518, Corporate, Production started, CSA Corporate 0 2, 46719.609185468325
1518, Corporate, Production complete, CSA Corporate 0 2, 46937.30177558221
1519, Corporate, Creation, Source corporate, 46819.893399894645
1519, Corporate, Production started, CSA Corporate 0 8, 46819.893399894645
1519, Corporate, Production complete, CSA Corporate 0 8, 46977.885443208485
1526, Corporate, Creation, Source corporate, 46814.94155790106
1526, Corporate, Production started, CSA Corporate 0 0, 46814.94155790106
1526, Corporate, Production complete, CSA Corporate 0 0, 47066.602097326584
1528, Corporate, Creation, Source corporate, 46942.898378629674
1528, Corporate, Production started, CSA Corporate 0 5, 46942.898378629674
1528, Corporate, Production complete, CSA Corporate 0 5, 47087.24858698483
1534, Corporate, Creation, Source corporate, 46856.01800609823
1534, Corporate, Production started, CSA Corporate 0 3, 46856.01800609823
1534, Corporate, Production complete, CSA Corporate 0 3, 47160.70136573204
1535, Corporate, Creation, Source corporate, 46938.242504119626
1535, Corporate, Production started, CSA Corporate 0 1, 46938.242504119626
1535, Corporate, Production complete, CSA Corporate 0 1, 47170.81311978051
